+10p	6.91643
+10p	6.91493
+10p	6.91344
+10p	6.91195
+10p	6.91045
+10p	6.90896
+10p	6.90747
+10p	6.90597
+10p	6.90448
+10p	6.90299
+10p	6.90150
+10p	6.90000
+10p	6.89851
+10p	6.89702
+10p	6.89553
+10p	6.89403
+10p	6.89254
+10p	6.89105
+10p	6.88956
+10p	6.88806
+10p	6.88657
+10p	6.88508
+10p	6.88359
+10p	6.88209
+10p	6.88060
+10p	6.87911
+10p	6.87762
+10p	6.87613
+10p	6.87464
+10p	6.87314
+10p	6.87165
+10p	6.87016
+10p	6.86867
+10p	6.86718
+10p	6.86569
+10p	6.86420
+10p	6.86271
+10p	6.86121
+10p	6.85972
+10p	6.85823
+10p	6.85674
+10p	6.85525
+10p	6.85376
+10p	6.85227
+10p	6.85078
+10p	6.84929
+10p	6.84780
+10p	6.84631
+10p	6.84482
+10p	6.84333
+10p	6.84184
+10p	6.84035
+10p	6.83886
+10p	6.83737
+10p	6.83588
+10p	6.83439
+10p	6.83290
+10p	6.83141
+10p	6.82992
+10p	6.82843
+10p	6.82694
+10p	6.82545
+10p	6.82396
+10p	6.82248
+10p	6.82099
+10p	6.81950
+10p	6.81801
+10p	6.81652
+10p	6.81503
+10p	6.81354
+10p	6.81206
+10p	6.81057
+10p	6.80908
+10p	6.80759
+10p	6.80610
+10p	6.80462
+10p	6.80313
+10p	6.80164
+10p	6.80015
+10p	6.79866
+10p	6.79718
+10p	6.79569
+10p	6.79420
+10p	6.79271
+10p	6.79123
+10p	6.78974
+10p	6.78825
+10p	6.78677
+10p	6.78528
+10p	6.78379
+10p	6.78231
+10p	6.78082
+10p	6.77933
+10p	6.77785
+10p	6.77636
+10p	6.77488
+10p	6.77339
+10p	6.77190
+10p	6.77042
+10p	6.76893
+10p	6.76745
+10p	6.76596
+10p	6.76448
+10p	6.76299
+10p	6.76150
+10p	6.76002
+10p	6.75853
+10p	6.75705
+10p	6.75556
+10p	6.75408
+10p	6.75259
+10p	6.75111
+10p	6.74963
+10p	6.74814
+10p	6.74666
+10p	6.74517
+10p	6.74369
+10p	6.74220
+10p	6.74072
+10p	6.73924
+10p	6.73775
+10p	6.73627
+10p	6.73479
+10p	6.73330
+10p	6.73182
+10p	6.73034
+10p	6.72885
+10p	6.72737
+10p	6.72589
+10p	6.72440
+10p	6.72292
+10p	6.72144
+10p	6.71996
+10p	6.71847
+10p	6.71699
+10p	6.71551
+10p	6.71403
+10p	6.71255
+10p	6.71106
+10p	6.70958
+10p	6.70810
+10p	6.70662
+10p	6.70514
+10p	6.70366
+10p	6.70217
+10p	6.70069
+10p	6.69921
+10p	6.69773
+10p	6.69625
+10p	6.69477
+10p	6.69329
+10p	6.69181
+10p	6.69033
+10p	6.68885
+10p	6.68737
+10p	6.68589
+10p	6.68441
+10p	6.68293
+10p	6.68145
+10p	6.67997
+10p	6.67849
+10p	6.67701
+10p	6.67553
+10p	6.67405
+10p	6.67257
+10p	6.67109
+10p	6.66962
+10p	6.66814
+10p	6.66666
+10p	6.66518
+10p	6.66370
+10p	6.66222
+10p	6.66074
+10p	6.65927
+10p	6.65779
+10p	6.65631
+10p	6.65483
+10p	6.65336
+10p	6.65188
+10p	6.65040
+10p	6.64892
+10p	6.64745
+10p	6.64597
+10p	6.64449
+10p	6.64302
+10p	6.64154
+10p	6.64006
+10p	6.63859
+10p	6.63711
+10p	6.63563
+10p	6.63416
+10p	6.63268
+10p	6.63121
+10p	6.62973
+10p	6.62825
+10p	6.62678
+10p	6.62530
+10p	6.62383
+10p	6.62235
+10p	6.62088
+10p	6.61940
+10p	6.61793
+10p	6.61645
+10p	6.61498
+10p	6.61351
+10p	6.61203
+10p	6.61056
+10p	6.60908
+10p	6.60761
+10p	6.60614
+10p	6.60466
+10p	6.60319
+10p	6.60172
+10p	6.60024
+10p	6.59877
+10p	6.59730
+10p	6.59582
+10p	6.59435
+10p	6.59288
+10p	6.59140
+10p	6.58993
+10p	6.58846
+10p	6.58699
+10p	6.58552
+10p	6.58404
+10p	6.58257
+10p	6.58110
+10p	6.57963
+10p	6.57816
+10p	6.57669
+10p	6.57522
+10p	6.57374
+10p	6.57227
+10p	6.57080
+10p	6.56933
+10p	6.56786
+10p	6.56639
+10p	6.56492
+10p	6.56345
+10p	6.56198
+10p	6.56051
+10p	6.55904
+10p	6.55757
+10p	6.55610
+10p	6.55463
+10p	6.55316
+10p	6.55170
+10p	6.55023
+10p	6.54876
+10p	6.54729
+10p	6.54582
+10p	6.54435
+10p	6.54288
+10p	6.54142
+10p	6.53995
+10p	6.53848
+10p	6.53701
+10p	6.53554
+10p	6.53408
+10p	6.53261
+10p	6.53114
+10p	6.52968
+10p	6.52821
+10p	6.52674
+10p	6.52528
+10p	6.52381
+10p	6.52234
+10p	6.52088
+10p	6.51941
+10p	6.51794
+10p	6.51648
+10p	6.51501
+10p	6.51355
+10p	6.51208
+10p	6.51062
+10p	6.50915
+10p	6.50769
+10p	6.50622
+10p	6.50476
+10p	6.50329
+10p	6.50183
+10p	6.50036
+10p	6.49890
+10p	6.49744
+10p	6.49597
+10p	6.49451
+10p	6.49304
+10p	6.49158
+10p	6.49012
+10p	6.48866
+10p	6.48719
+10p	6.48573
+10p	6.48427
+10p	6.48280
+10p	6.48134
+10p	6.47988
+10p	6.47842
+10p	6.47696
+10p	6.47549
+10p	6.47403
+10p	6.47257
+10p	6.47111
+10p	6.46965
+10p	6.46819
+10p	6.46673
+10p	6.46526
+10p	6.46380
+10p	6.46234
+10p	6.46088
+10p	6.45942
+10p	6.45796
+10p	6.45650
+10p	6.45504
+10p	6.45358
+10p	6.45212
+10p	6.45066
+10p	6.44920
+10p	6.44775
+10p	6.44629
+10p	6.44483
+10p	6.44337
+10p	6.44191
+10p	6.44045
+10p	6.43899
+10p	6.43754
+10p	6.43608
+10p	6.43462
+10p	6.43316
+10p	6.43171
+10p	6.43025
+10p	6.42879
+10p	6.42733
+10p	6.42588
+10p	6.42442
+10p	6.42296
+10p	6.42151
+10p	6.42005
+10p	6.41859
+10p	6.41714
+10p	6.41568
+10p	6.41423
+10p	6.41277
+10p	6.41132
+10p	6.40986
+10p	6.40841
+10p	6.40695
+10p	6.40550
+10p	6.40404
+10p	6.40259
+10p	6.40113
+10p	6.39968
+10p	6.39823
+10p	6.39677
+10p	6.39532
+10p	6.39386
+10p	6.39241
+10p	6.39096
+10p	6.38951
+10p	6.38805
+10p	6.38660
+10p	6.38515
+10p	6.38369
+10p	6.38224
+10p	6.38079
+10p	6.37934
+10p	6.37789
+10p	6.37644
+10p	6.37498
+10p	6.37353
+10p	6.37208
+10p	6.37063
+10p	6.36918
+10p	6.36773
+10p	6.36628
+10p	6.36483
+10p	6.36338
+10p	6.36193
+10p	6.36048
+10p	6.35903
+10p	6.35758
+10p	6.35613
+10p	6.35468
+10p	6.35323
+10p	6.35178
+10p	6.35033
+10p	6.34888
+10p	6.34744
+10p	6.34599
+10p	6.34454
+10p	6.34309
+10p	6.34164
+10p	6.34020
+10p	6.33875
+10p	6.33730
+10p	6.33585
+10p	6.33441
+10p	6.33296
+10p	6.33151
+10p	6.33007
+10p	6.32862
+10p	6.32717
+10p	6.32573
+10p	6.32428
+10p	6.32284
+10p	6.32139
+10p	6.31995
+10p	6.31850
+10p	6.31706
+10p	6.31561
+10p	6.31417
+10p	6.31272
+10p	6.31128
+10p	6.30983
+10p	6.30839
+10p	6.30695
+10p	6.30550
+10p	6.30406
+10p	6.30262
+10p	6.30117
+10p	6.29973
+10p	6.29829
+10p	6.29684
+10p	6.29540
+10p	6.29396
+10p	6.29252
+10p	6.29107
+10p	6.28963
+10p	6.28819
+10p	6.28675
+10p	6.28531
+10p	6.28387
+10p	6.28243
+10p	6.28099
+10p	6.27954
+10p	6.27810
+10p	6.27666
+10p	6.27522
+10p	6.27378
+10p	6.27234
+10p	6.27090
+10p	6.26946
+10p	6.26803
+10p	6.26659
+10p	6.26515
+10p	6.26371
+10p	6.26227
+10p	6.26083
+10p	6.25939
+10p	6.25796
+10p	6.25652
+10p	6.25508
+10p	6.25364
+10p	6.25220
+10p	6.25077
+10p	6.24933
+10p	6.24789
+10p	6.24646
+10p	6.24502
+10p	6.24358
+10p	6.24215
+10p	6.24071
+10p	6.23928
+10p	6.23784
+10p	6.23640
+10p	6.23497
+10p	6.23353
+10p	6.23210
+10p	6.23066
+10p	6.22923
+10p	6.22780
+10p	6.22636
+10p	6.22493
+10p	6.22349
+10p	6.22206
+10p	6.22063
+10p	6.21919
+10p	6.21776
+10p	6.21633
+10p	6.21489
+10p	6.21346
+10p	6.21203
+10p	6.21060
+10p	6.20916
+10p	6.20773
+10p	6.20630
+10p	6.20487
+10p	6.20344
+10p	6.20201
+10p	6.20057
+10p	6.19914
+10p	6.19771
+10p	6.19628
+10p	6.19485
+10p	6.19342
+10p	6.19199
+10p	6.19056
+10p	6.18913
+10p	6.18770
+10p	6.18627
+10p	6.18484
+10p	6.18341
+10p	6.18199
+10p	6.18056
+10p	6.17913
+10p	6.17770
+10p	6.17627
+10p	6.17484
+10p	6.17342
+10p	6.17199
+10p	6.17056
+10p	6.16914
+10p	6.16771
+10p	6.16628
+10p	6.16486
+10p	6.16343
+10p	6.16200
+10p	6.16058
+10p	6.15915
+10p	6.15772
+10p	6.15630
+10p	6.15487
+10p	6.15345
+10p	6.15202
+10p	6.15060
+10p	6.14917
+10p	6.14775
+10p	6.14633
+10p	6.14490
+10p	6.14348
+10p	6.14205
+10p	6.14063
+10p	6.13921
+10p	6.13778
+10p	6.13636
+10p	6.13494
+10p	6.13352
+10p	6.13209
+10p	6.13067
+10p	6.12925
+10p	6.12783
+10p	6.12641
+10p	6.12499
+10p	6.12356
+10p	6.12214
+10p	6.12072
+10p	6.11930
+10p	6.11788
+10p	6.11646
+10p	6.11504
+10p	6.11362
+10p	6.11220
+10p	6.11078
+10p	6.10936
+10p	6.10794
+10p	6.10652
+10p	6.10510
+10p	6.10369
+10p	6.10227
+10p	6.10085
+10p	6.09943
+10p	6.09801
+10p	6.09660
+10p	6.09518
+10p	6.09376
+10p	6.09234
+10p	6.09093
+10p	6.08951
+10p	6.08809
+10p	6.08668
+10p	6.08526
+10p	6.08385
+10p	6.08243
+10p	6.08101
+10p	6.07960
+10p	6.07818
+10p	6.07677
+10p	6.07535
+10p	6.07394
+10p	6.07252
+10p	6.07111
+10p	6.06970
+10p	6.06828
+10p	6.06687
+10p	6.06546
+10p	6.06404
+10p	6.06263
+10p	6.06122
+10p	6.05980
+10p	6.05839
+10p	6.05698
+10p	6.05557
+10p	6.05415
+10p	6.05274
+10p	6.05133
+10p	6.04992
+10p	6.04851
+10p	6.04710
+10p	6.04569
+10p	6.04428
+10p	6.04287
+10p	6.04146
+10p	6.04005
+10p	6.03864
+10p	6.03723
+10p	6.03582
+10p	6.03441
+10p	6.03300
+10p	6.03159
+10p	6.03018
+10p	6.02877
+10p	6.02736
+10p	6.02596
+10p	6.02455
+10p	6.02314
+10p	6.02173
+10p	6.02033
+10p	6.01892
+10p	6.01751
+10p	6.01611
+10p	6.01470
+10p	6.01329
+10p	6.01189
+10p	6.01048
+10p	6.00907
+10p	6.00767
+10p	6.00626
+10p	6.00486
+10p	6.00345
+10p	6.00205
+10p	6.00064
+10p	5.99924
+10p	5.99784
+10p	5.99643
+10p	5.99503
+10p	5.99362
+10p	5.99222
+10p	5.99082
+10p	5.98942
+10p	5.98801
+10p	5.98661
+10p	5.98521
+10p	5.98381
+10p	5.98240
+10p	5.98100
+10p	5.97960
+10p	5.97820
+10p	5.97680
+10p	5.97540
+10p	5.97400
+10p	5.97260
+10p	5.97120
+10p	5.96980
+10p	5.96840
+10p	5.96700
+10p	5.96560
+10p	5.96420
+10p	5.96280
+10p	5.96140
+10p	5.96000
+10p	5.95860
+10p	5.95720
+10p	5.95580
+10p	5.95441
+10p	5.95301
+10p	5.95161
+10p	5.95021
+10p	5.94882
+10p	5.94742
+10p	5.94602
+10p	5.94463
+10p	5.94323
+10p	5.94183
+10p	5.94044
+10p	5.93904
+10p	5.93765
+10p	5.93625
+10p	5.93486
+10p	5.93346
+10p	5.93207
+10p	5.93067
+10p	5.92928
+10p	5.92788
+10p	5.92649
+10p	5.92510
+10p	5.92370
+10p	5.92231
+10p	5.92092
+10p	5.91952
+10p	5.91813
+10p	5.91674
+10p	5.91535
+10p	5.91396
+10p	5.91256
+10p	5.91117
+10p	5.90978
+10p	5.90839
+10p	5.90700
+10p	5.90561
+10p	5.90422
+10p	5.90283
+10p	5.90144
+10p	5.90005
+10p	5.89866
+10p	5.89727
+10p	5.89588
+10p	5.89449
+10p	5.89310
+10p	5.89171
+10p	5.89032
+10p	5.88893
+10p	5.88755
+10p	5.88616
+10p	5.88477
+10p	5.88338
+10p	5.88200
+10p	5.88061
+10p	5.87922
+10p	5.87783
+10p	5.87645
+10p	5.87506
+10p	5.87368
+10p	5.87229
+10p	5.87090
+10p	5.86952
+10p	5.86813
+10p	5.86675
+10p	5.86536
+10p	5.86398
+10p	5.86259
+10p	5.86121
+10p	5.85983
+10p	5.85844
+10p	5.85706
+10p	5.85568
+10p	5.85429
+10p	5.85291
+10p	5.85153
+10p	5.85014
+10p	5.84876
+10p	5.84738
+10p	5.84600
+10p	5.84462
+10p	5.84324
+10p	5.84185
+10p	5.84047
+10p	5.83909
+10p	5.83771
+10p	5.83633
+10p	5.83495
+10p	5.83357
+10p	5.83219
+10p	5.83081
+10p	5.82943
+10p	5.82805
+10p	5.82667
+10p	5.82530
+10p	5.82392
+10p	5.82254
+10p	5.82116
+10p	5.81978
+10p	5.81841
+10p	5.81703
+10p	5.81565
+10p	5.81427
+10p	5.81290
+10p	5.81152
+10p	5.81014
+10p	5.80877
+10p	5.80739
+10p	5.80602
+10p	5.80464
+10p	5.80326
+10p	5.80189
+10p	5.80051
+10p	5.79914
+10p	5.79777
+10p	5.79639
+10p	5.79502
+10p	5.79364
+10p	5.79227
+10p	5.79090
+10p	5.78952
+10p	5.78815
+10p	5.78678
+10p	5.78541
+10p	5.78403
+10p	5.78266
+10p	5.78129
+10p	5.77992
+10p	5.77855
+10p	5.77717
+10p	5.77580
+10p	5.77443
+10p	5.77306
+10p	5.77169
+10p	5.77032
+10p	5.76895
+10p	5.76758
+10p	5.76621
+10p	5.76484
+10p	5.76347
+10p	5.76210
+10p	5.76074
+10p	5.75937
+10p	5.75800
+10p	5.75663
+10p	5.75526
+10p	5.75390
+10p	5.75253
+10p	5.75116
+10p	5.74979
+10p	5.74843
+10p	5.74706
+10p	5.74569
+10p	5.74433
+10p	5.74296
+10p	5.74160
+10p	5.74023
+10p	5.73887
+10p	5.73750
+10p	5.73614
+10p	5.73477
+10p	5.73341
+10p	5.73204
+10p	5.73068
+10p	5.72932
+10p	5.72795
+10p	5.72659
+10p	5.72523
+10p	5.72386
+10p	5.72250
+10p	5.72114
+10p	5.71978
+10p	5.71841
+10p	5.71705
+10p	5.71569
+10p	5.71433
+10p	5.71297
+10p	5.71161
+10p	5.71025
+10p	5.70889
+10p	5.70753
+10p	5.70617
+10p	5.70481
+10p	5.70345
+10p	5.70209
+10p	5.70073
+10p	5.69937
+10p	5.69801
+10p	5.69665
+10p	5.69529
+10p	5.69394
+10p	5.69258
+10p	5.69122
+10p	5.68986
+10p	5.68851
+10p	5.68715
+10p	5.68579
+10p	5.68444
+10p	5.68308
+10p	5.68172
+10p	5.68037
+10p	5.67901
+10p	5.67766
+10p	5.67630
+10p	5.67495
+10p	5.67359
+10p	5.67224
+10p	5.67088
+10p	5.66953
+10p	5.66818
+10p	5.66682
+10p	5.66547
+10p	5.66412
+10p	5.66276
+10p	5.66141
+10p	5.66006
+10p	5.65870
+10p	5.65735
+10p	5.65600
+10p	5.65465
+10p	5.65330
+10p	5.65195
+10p	5.65060
+10p	5.64924
+10p	5.64789
+10p	5.64654
+10p	5.64519
+10p	5.64384
+10p	5.64249
+10p	5.64115
+10p	5.63980
+10p	5.63845
+10p	5.63710
+10p	5.63575
+10p	5.63440
+10p	5.63305
+10p	5.63171
+10p	5.63036
+10p	5.62901
+10p	5.62766
+10p	5.62632
+10p	5.62497
+10p	5.62362
+10p	5.62228
+10p	5.62093
+10p	5.61959
+10p	5.61824
+10p	5.61689
+10p	5.61555
+10p	5.61420
+10p	5.61286
+10p	5.61151
+10p	5.61017
+10p	5.60883
+10p	5.60748
+10p	5.60614
+10p	5.60480
+10p	5.60345
+10p	5.60211
+10p	5.60077
+10p	5.59942
+10p	5.59808
+10p	5.59674
+10p	5.59540
+10p	5.59406
+10p	5.59272
+10p	5.59137
+10p	5.59003
+10p	5.58869
+10p	5.58735
+10p	5.58601
+10p	5.58467
+10p	5.58333
+10p	5.58199
+10p	5.58065
+10p	5.57931
+10p	5.57798
+10p	5.57664
+10p	5.57530
+10p	5.57396
+10p	5.57262
+10p	5.57128
+10p	5.56995
+10p	5.56861
+10p	5.56727
+10p	5.56594
+10p	5.56460
+10p	5.56326
+10p	5.56193
+10p	5.56059
+10p	5.55926
+10p	5.55792
+10p	5.55658
+10p	5.55525
+10p	5.55391
+10p	5.55258
+10p	5.55125
+10p	5.54991
+10p	5.54858
+10p	5.54724
+10p	5.54591
+10p	5.54458
+10p	5.54324
+10p	5.54191
+10p	5.54058
+10p	5.53925
+10p	5.53791
+10p	5.53658
+10p	5.53525
+10p	5.53392
+10p	5.53259
+10p	5.53126
+10p	5.52993
+10p	5.52860
+10p	5.52727
+10p	5.52594
+10p	5.52461
+10p	5.52328
+10p	5.52195
+10p	5.52062
+10p	5.51929
+10p	5.51796
+10p	5.51663
+10p	5.51530
+10p	5.51398
+10p	5.51265
+10p	5.51132
+10p	5.50999
+10p	5.50867
+10p	5.50734
+10p	5.50601
+10p	5.50469
+10p	5.50336
+10p	5.50204
+10p	5.50071
+10p	5.49938
+10p	5.49806
+10p	5.49673
+10p	5.49541
+10p	5.49408
+10p	5.49276
+10p	5.49144
+10p	5.49011
+10p	5.48879
+10p	5.48747
+10p	5.48614
+10p	5.48482
+10p	5.48350
+10p	5.48217
+10p	5.48085
+10p	5.47953
+10p	5.47821
+10p	5.47689
+10p	5.47557
+10p	5.47424
+10p	5.47292
+10p	5.47160
+10p	5.47028
+10p	5.46896
+10p	5.46764
+10p	5.46632
+10p	5.46500
+10p	5.46368
+10p	5.46236
+10p	5.46105
+10p	5.45973
+10p	5.45841
+10p	5.45709
+10p	5.45577
+10p	5.45446
+10p	5.45314
+10p	5.45182
+10p	5.45050
+10p	5.44919
+10p	5.44787
+10p	5.44655
+10p	5.44524
+10p	5.44392
+10p	5.44261
+10p	5.44129
+10p	5.43998
+10p	5.43866
+10p	5.43735
+10p	5.43603
+10p	5.43472
+10p	5.43341
+10p	5.43209
+10p	5.43078
+10p	5.42946
+10p	5.42815
+10p	5.42684
+10p	5.42553
+10p	5.42421
+10p	5.42290
+10p	5.42159
+10p	5.42028
+10p	5.41897
+10p	5.41766
+10p	5.41635
+10p	5.41503
+10p	5.41372
+10p	5.41241
+10p	5.41110
+10p	5.40979
+10p	5.40848
+10p	5.40718
+10p	5.40587
+10p	5.40456
+10p	5.40325
+10p	5.40194
+10p	5.40063
+10p	5.39932
+10p	5.39802
+10p	5.39671
+10p	5.39540
+10p	5.39410
+10p	5.39279
+10p	5.39148
+10p	5.39018
+10p	5.38887
+10p	5.38756
+10p	5.38626
+10p	5.38495
+10p	5.38365
+10p	5.38234
+10p	5.38104
+10p	5.37973
+10p	5.37843
+10p	5.37713
+10p	5.37582
+10p	5.37452
+10p	5.37322
+10p	5.37191
+10p	5.37061
+10p	5.36931
+10p	5.36801
+10p	5.36670
+10p	5.36540
+10p	5.36410
+10p	5.36280
+10p	5.36150
+10p	5.36020
+10p	5.35890
+10p	5.35760
+10p	5.35630
+10p	5.35500
+10p	5.35370
+10p	5.35240
+10p	5.35110
+10p	5.34980
+10p	5.34850
+10p	5.34720
+10p	5.34590
+10p	5.34461
+10p	5.34331
+10p	5.34201
+10p	5.34071
+10p	5.33942
+10p	5.33812
+10p	5.33682
+10p	5.33553
+10p	5.33423
+10p	5.33293
+10p	5.33164
+10p	5.33034
+10p	5.32905
+10p	5.32775
+10p	5.32646
+10p	5.32516
+10p	5.32387
+10p	5.32257
+10p	5.32128
+10p	5.31999
+10p	5.31869
+10p	5.31740
+10p	5.31611
+10p	5.31482
+10p	5.31352
+10p	5.31223
+10p	5.31094
+10p	5.30965
+10p	5.30836
+10p	5.30706
+10p	5.30577
+10p	5.30448
+10p	5.30319
+10p	5.30190
+10p	5.30061
+10p	5.29932
+10p	5.29803
+10p	5.29674
+10p	5.29545
+10p	5.29417
+10p	5.29288
+10p	5.29159
+10p	5.29030
+10p	5.28901
+10p	5.28772
+10p	5.28644
+10p	5.28515
+10p	5.28386
+10p	5.28258
+10p	5.28129
+10p	5.28000
+10p	5.27872
+10p	5.27743
+10p	5.27615
+10p	5.27486
+10p	5.27358
+10p	5.27229
+10p	5.27101
+10p	5.26972
+10p	5.26844
+10p	5.26715
+10p	5.26587
+10p	5.26459
+10p	5.26330
+10p	5.26202
+10p	5.26074
+10p	5.25946
+10p	5.25817
+10p	5.25689
+10p	5.25561
+10p	5.25433
+10p	5.25305
+10p	5.25177
+10p	5.25049
+10p	5.24920
+10p	5.24792
+10p	5.24664
+10p	5.24536
+10p	5.24408
+10p	5.24281
+10p	5.24153
+10p	5.24025
+10p	5.23897
+10p	5.23769
+10p	5.23641
+10p	5.23513
+10p	5.23386
+10p	5.23258
+10p	5.23130
+10p	5.23002
+10p	5.22875
+10p	5.22747
+10p	5.22620
+10p	5.22492
+10p	5.22364
+10p	5.22237
+10p	5.22109
+10p	5.21982
+10p	5.21854
+10p	5.21727
+10p	5.21599
+10p	5.21472
+10p	5.21345
+10p	5.21217
+10p	5.21090
+10p	5.20963
+10p	5.20835
+10p	5.20708
+10p	5.20581
+10p	5.20454
+10p	5.20326
+10p	5.20199
+10p	5.20072
+10p	5.19945
+10p	5.19818
+10p	5.19691
+10p	5.19564
+10p	5.19437
+10p	5.19310
+10p	5.19183
+10p	5.19056
+10p	5.18929
+10p	5.18802
+10p	5.18675
+10p	5.18548
+10p	5.18421
+10p	5.18294
+10p	5.18168
+10p	5.18041
+10p	5.17914
+10p	5.17787
+10p	5.17661
+10p	5.17534
+10p	5.17407
+10p	5.17281
+10p	5.17154
+10p	5.17028
+10p	5.16901
+10p	5.16774
+10p	5.16648
+10p	5.16522
+10p	5.16395
+10p	5.16269
+10p	5.16142
+10p	5.16016
+10p	5.15889
+10p	5.15763
+10p	5.15637
+10p	5.15511
+10p	5.15384
+10p	5.15258
+10p	5.15132
+10p	5.15006
+10p	5.14879
+10p	5.14753
+10p	5.14627
+10p	5.14501
+10p	5.14375
+10p	5.14249
+10p	5.14123
+10p	5.13997
+10p	5.13871
+10p	5.13745
+10p	5.13619
+10p	5.13493
+10p	5.13367
+10p	5.13241
+10p	5.13116
+10p	5.12990
+10p	5.12864
+10p	5.12738
+10p	5.12613
+10p	5.12487
+10p	5.12361
+10p	5.12235
+10p	5.12110
+10p	5.11984
+10p	5.11859
+10p	5.11733
+10p	5.11607
+10p	5.11482
+10p	5.11356
+10p	5.11231
+10p	5.11106
+10p	5.10980
+10p	5.10855
+10p	5.10729
+10p	5.10604
+10p	5.10479
+10p	5.10353
+10p	5.10228
+10p	5.10103
+10p	5.09978
+10p	5.09852
+10p	5.09727
+10p	5.09602
+10p	5.09477
+10p	5.09352
+10p	5.09227
+10p	5.09102
+10p	5.08977
+10p	5.08852
+10p	5.08727
+10p	5.08602
+10p	5.08477
+10p	5.08352
+10p	5.08227
+10p	5.08102
+10p	5.07977
+10p	5.07852
+10p	5.07728
+10p	5.07603
+10p	5.07478
+10p	5.07353
+10p	5.07229
+10p	5.07104
+10p	5.06979
+10p	5.06855
+10p	5.06730
+10p	5.06605
+10p	5.06481
+10p	5.06356
+10p	5.06232
+10p	5.06107
+10p	5.05983
+10p	5.05859
+10p	5.05734
+10p	5.05610
+10p	5.05485
+10p	5.05361
+10p	5.05237
+10p	5.05112
+10p	5.04988
+10p	5.04864
+10p	5.04740
+10p	5.04615
+10p	5.04491
+10p	5.04367
+10p	5.04243
+10p	5.04119
+10p	5.03995
+10p	5.03871
+10p	5.03747
+10p	5.03623
+10p	5.03499
+10p	5.03375
+10p	5.03251
+10p	5.03127
+10p	5.03003
+10p	5.02879
+10p	5.02755
+10p	5.02632
+10p	5.02508
+10p	5.02384
+10p	5.02260
+10p	5.02137
+10p	5.02013
+10p	5.01889
+10p	5.01766
+10p	5.01642
+10p	5.01518
+10p	5.01395
+10p	5.01271
+10p	5.01148
+10p	5.01024
+10p	5.00901
+10p	5.00777
+10p	5.00654
+10p	5.00531
+10p	5.00407
+10p	5.00284
+10p	5.00161
+10p	5.00037
+10p	4.99914
+10p	4.99791
+10p	4.99668
+10p	4.99544
+10p	4.99421
+10p	4.99298
+10p	4.99175
+10p	4.99052
+10p	4.98929
+10p	4.98806
+10p	4.98683
+10p	4.98560
+10p	4.98437
+10p	4.98314
+10p	4.98191
+10p	4.98068
+10p	4.97945
+10p	4.97822
+10p	4.97699
+10p	4.97576
+10p	4.97454
+10p	4.97331
+10p	4.97208
+10p	4.97085
+10p	4.96963
+10p	4.96840
+10p	4.96717
+10p	4.96595
+10p	4.96472
+10p	4.96350
+10p	4.96227
+10p	4.96105
+10p	4.95982
+10p	4.95860
+10p	4.95737
+10p	4.95615
+10p	4.95492
+10p	4.95370
+10p	4.95248
+10p	4.95125
+10p	4.95003
+10p	4.94881
+10p	4.94758
+10p	4.94636
+10p	4.94514
+10p	4.94392
+10p	4.94270
+10p	4.94147
+10p	4.94025
+10p	4.93903
+10p	4.93781
+10p	4.93659
+10p	4.93537
+10p	4.93415
+10p	4.93293
+10p	4.93171
+10p	4.93049
+10p	4.92927
+10p	4.92806
+10p	4.92684
+10p	4.92562
+10p	4.92440
+10p	4.92318
+10p	4.92197
+10p	4.92075
+10p	4.91953
+10p	4.91832
+10p	4.91710
+10p	4.91588
+10p	4.91467
+10p	4.91345
+10p	4.91224
+10p	4.91102
+10p	4.90980
+10p	4.90859
+10p	4.90738
+10p	4.90616
+10p	4.90495
+10p	4.90373
+10p	4.90252
+10p	4.90131
+10p	4.90009
+10p	4.89888
+10p	4.89767
+10p	4.89646
+10p	4.89524
+10p	4.89403
+10p	4.89282
+10p	4.89161
+10p	4.89040
+10p	4.88919
+10p	4.88798
+10p	4.88677
+10p	4.88556
+10p	4.88435
+10p	4.88314
+10p	4.88193
+10p	4.88072
+10p	4.87951
+10p	4.87830
+10p	4.87709
+10p	4.87588
+10p	4.87467
+10p	4.87347
+10p	4.87226
+10p	4.87105
+10p	4.86985
+10p	4.86864
+10p	4.86743
+10p	4.86623
+10p	4.86502
+10p	4.86381
+10p	4.86261
+10p	4.86140
+10p	4.86020
+10p	4.85899
+10p	4.85779
+10p	4.85658
+10p	4.85538
+10p	4.85418
+10p	4.85297
+10p	4.85177
+10p	4.85057
+10p	4.84936
+10p	4.84816
+10p	4.84696
+10p	4.84576
+10p	4.84455
+10p	4.84335
+10p	4.84215
+10p	4.84095
+10p	4.83975
+10p	4.83855
+10p	4.83735
+10p	4.83615
+10p	4.83495
+10p	4.83375
+10p	4.83255
+10p	4.83135
+10p	4.83015
+10p	4.82895
+10p	4.82775
+10p	4.82655
+10p	4.82536
+10p	4.82416
+10p	4.82296
+10p	4.82176
+10p	4.82057
+10p	4.81937
+10p	4.81817
+10p	4.81698
+10p	4.81578
+10p	4.81459
+10p	4.81339
+10p	4.81219
+10p	4.81100
+10p	4.80980
+10p	4.80861
+10p	4.80742
+10p	4.80622
+10p	4.80503
+10p	4.80383
+10p	4.80264
+10p	4.80145
+10p	4.80026
+10p	4.79906
+10p	4.79787
+10p	4.79668
